date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours
1967-11-10,51.0,8.454,1.854,5.42275,0.1,0.1,0.0,1.0
1967-11-11,51.0,12.704,8.854,11.316501,0.70000005,0.70000005,0.0,5.0
1967-11-12,3.0,11.404,5.054,8.064416,0.0,0.0,0.0,0.0
1967-11-13,51.0,13.054,5.704,10.226918,0.1,0.1,0.0,1.0
1967-11-14,53.0,10.354,4.054,8.6623335,1.5999999,1.5999999,0.0,5.0
1967-11-15,3.0,8.104,2.354,4.8352504,0.0,0.0,0.0,0.0
1967-11-16,3.0,7.254,-0.84599996,4.17275,0.0,0.0,0.0,0.0
1967-11-17,1.0,7.004,-2.7459998,1.6144167,0.0,0.0,0.0,0.0
1967-11-18,2.0,8.554,-0.096,3.4373338,0.0,0.0,0.0,0.0
1967-11-19,3.0,8.454,1.054,4.64775,0.0,0.0,0.0,0.0
1967-11-20,3.0,9.054,4.354,6.833166,0.0,0.0,0.0,0.0
1967-11-21,3.0,9.404,4.304,6.56025,0.0,0.0,0.0,0.0
1967-11-22,3.0,8.804,5.104,6.514417,0.0,0.0,0.0,0.0
1967-11-23,3.0,7.054,4.504,5.601917,0.0,0.0,0.0,0.0
1967-11-24,3.0,5.1540003,3.7540002,4.3352504,0.0,0.0,0.0,0.0
1967-11-25,51.0,5.604,3.8040001,4.5352497,0.8,0.8,0.0,6.0
1967-11-26,3.0,3.904,-0.99600005,2.0206666,0.0,0.0,0.0,0.0
1967-11-27,51.0,7.304,-0.49600002,3.4415,0.70000005,0.70000005,0.0,5.0
1967-11-28,51.0,11.704,6.754,9.008166,1.8000001,1.8000001,0.0,10.0
1967-11-29,3.0,8.704,2.7540002,6.199833,0.0,0.0,0.0,0.0
1967-11-30,3.0,9.154,-0.396,5.3040004,0.0,0.0,0.0,0.0
1967-12-01,3.0,11.104,8.404,9.576919,0.0,0.0,0.0,0.0
1967-12-02,3.0,9.504,7.304,8.583167,0.0,0.0,0.0,0.0
1967-12-03,3.0,9.754,3.0040002,6.939417,0.0,0.0,0.0,0.0
1967-12-04,3.0,7.004,0.30400002,3.445667,0.0,0.0,0.0,0.0
1967-12-05,3.0,9.054,2.604,6.4144173,0.0,0.0,0.0,0.0
1967-12-06,71.0,8.654,0.954,5.7915006,2.1000001,2.0000002,0.07,11.0
1967-12-07,3.0,2.2540002,-1.5960001,0.022749985,0.0,0.0,0.0,0.0
1967-12-08,73.0,-0.796,-4.446,-2.1168332,3.2999997,0.0,2.31,6.0
1967-12-09,71.0,0.75399995,-5.3459997,-2.246,0.1,0.0,0.07,1.0
1967-12-10,3.0,3.0040002,-1.546,0.20191664,0.0,0.0,0.0,0.0
1967-12-11,71.0,1.854,-2.096,-0.4918333,1.3000001,1.1,0.14,5.0
1967-12-12,55.0,7.9040003,2.3040001,5.4310837,5.0999994,5.0999994,0.0,10.0
1967-12-13,3.0,5.954,0.30400002,3.7810838,0.0,0.0,0.0,0.0
1967-12-14,3.0,6.854,3.904,5.4769173,0.0,0.0,0.0,0.0
1967-12-15,3.0,7.9040003,2.704,5.743584,0.0,0.0,0.0,0.0
1967-12-16,51.0,7.704,-1.8460001,4.949833,0.3,0.3,0.0,3.0
1967-12-17,3.0,1.104,-4.446,-1.9730831,0.0,0.0,0.0,0.0
1967-12-18,73.0,6.604,-3.4459999,0.9206667,4.2000003,3.0,0.8400001,11.0
1967-12-19,61.0,7.854,-2.2459998,3.6769161,14.100001,14.100001,0.0,11.0
1967-12-20,3.0,2.904,-3.2459998,-0.8459998,0.0,0.0,0.0,0.0
1967-12-21,51.0,9.654,0.054,5.6060834,0.3,0.3,0.0,3.0
1967-12-22,53.0,11.854,9.054,10.491501,3.3000002,3.3000002,0.0,5.0
1967-12-23,61.0,12.704,8.404,11.406083,8.099999,8.099999,0.0,15.0
1967-12-24,51.0,8.904,3.604,6.745667,0.3,0.3,0.0,3.0
1967-12-25,55.0,6.6540003,3.5040002,5.6998334,5.9999995,5.9999995,0.0,16.0
1967-12-26,3.0,6.804,1.504,4.8873334,0.0,0.0,0.0,0.0
1967-12-27,51.0,8.704,0.854,5.070667,0.1,0.1,0.0,1.0
1967-12-28,51.0,9.504,2.904,5.437334,0.4,0.4,0.0,3.0
1967-12-29,51.0,4.6540003,0.0040000007,2.72275,0.3,0.3,0.0,2.0
1967-12-30,71.0,4.6540003,-2.046,1.7081667,0.8,0.6,0.14,5.0
1967-12-31,51.0,3.5540001,-0.24599999,1.3685833,0.2,0.2,0.0,2.0
1968-01-01,73.0,1.804,0.0040000007,0.92275,4.4,1.5,2.03,15.0
1968-01-02,71.0,3.104,-0.24599999,1.8852501,1.5000001,1.3000001,0.14,7.0
1968-01-03,73.0,7.004,-1.3460001,3.1935833,2.4,0.8,1.12,7.0
1968-01-04,73.0,2.604,-3.046,0.33316672,2.5,0.6,1.3299999,7.0
1968-01-05,61.0,10.304,2.904,6.5290008,6.2,6.2,0.0,13.0
1968-01-06,73.0,5.754,1.504,3.82275,4.8,2.0,1.96,7.0
1968-01-07,73.0,3.604,-1.746,1.0352501,0.90000004,0.3,0.42000002,3.0
1968-01-08,73.0,1.104,-3.846,-0.9647499,3.8,0.10000001,2.59,8.0
1968-01-09,75.0,0.854,-4.546,-0.62724996,20.0,0.20000002,13.86,15.0
1968-01-10,73.0,-0.59599996,-10.346,-5.8397484,0.7,0.0,0.49,3.0
1968-01-11,71.0,0.054,-4.8459997,-2.5876667,0.2,0.0,0.14,2.0
1968-01-12,3.0,-2.2459998,-10.396,-6.4418335,0.0,0.0,0.0,0.0
1968-01-13,73.0,6.604,-10.446,-0.6043334,9.500001,6.5,2.1,12.0
1968-01-14,3.0,11.804,7.204,10.12275,0.0,0.0,0.0,0.0
1968-01-15,3.0,12.754,5.954,9.668584,0.0,0.0,0.0,0.0
1968-01-16,53.0,10.304,6.754,9.356084,2.5000002,2.5000002,0.0,12.0
1968-01-17,3.0,9.104,4.854,7.0206666,0.0,0.0,0.0,0.0
1968-01-18,53.0,9.504,3.454,6.849834,2.3999996,2.3999996,0.0,9.0
1968-01-19,3.0,9.454,7.1540003,8.410251,0.0,0.0,0.0,0.0
1968-01-20,3.0,9.404,6.604,7.9227505,0.0,0.0,0.0,0.0
1968-01-21,3.0,7.9040003,3.854,6.283167,0.0,0.0,0.0,0.0
1968-01-22,3.0,4.704,2.854,3.5915,0.0,0.0,0.0,0.0
1968-01-23,3.0,4.754,0.254,2.2831666,0.0,0.0,0.0,0.0
1968-01-24,3.0,6.554,2.8040001,4.2165003,0.0,0.0,0.0,0.0
1968-01-25,51.0,9.054,4.104,7.3685822,0.2,0.2,0.0,2.0
1968-01-26,51.0,9.454,6.504,8.008167,0.4,0.4,0.0,3.0
1968-01-27,3.0,8.504,3.954,6.154,0.0,0.0,0.0,0.0
1968-01-28,53.0,6.554,-0.296,4.1706667,2.8,2.8,0.0,7.0
1968-01-29,3.0,7.004,-1.446,2.63525,0.0,0.0,0.0,0.0
1968-01-30,3.0,9.904,3.954,7.241501,0.0,0.0,0.0,0.0
1968-01-31,51.0,9.954,6.954,8.1727495,0.1,0.1,0.0,1.0
1968-02-01,3.0,7.604,0.90400004,4.837333,0.0,0.0,0.0,0.0
1968-02-02,51.0,6.754,0.30400002,3.664417,0.5,0.5,0.0,3.0
1968-02-03,73.0,2.954,-2.346,0.06233334,0.90000004,0.6,0.21000001,5.0
1968-02-04,71.0,4.354,-5.046,-0.064749956,5.8,5.2000003,0.42000002,9.0
1968-02-05,73.0,5.054,-0.19600001,2.4290001,7.2000003,5.2000003,1.4000001,13.0
1968-02-06,73.0,5.054,-0.59599996,2.2769165,3.8,3.5,0.21000001,16.0
1968-02-07,51.0,5.854,0.704,3.031083,2.3,2.3,0.0,11.0
1968-02-08,51.0,6.004,-1.646,1.8935832,1.2,1.2,0.0,6.0
1968-02-09,73.0,4.004,-0.046000004,2.408167,4.6999993,3.0999992,1.12,16.0
1968-02-10,51.0,5.304,1.854,3.38525,0.3,0.3,0.0,3.0
1968-02-11,3.0,4.254,1.554,2.4727502,0.0,0.0,0.0,0.0
1968-02-12,71.0,5.054,0.954,2.8352501,2.0,1.6999999,0.21000001,6.0
1968-02-13,61.0,8.154,3.954,6.001917,7.4000006,7.4000006,0.0,11.0
1968-02-14,53.0,5.204,2.204,4.3915,5.600001,5.600001,0.0,18.0
1968-02-15,3.0,3.0540001,-1.796,1.2810832,0.0,0.0,0.0,0.0
1968-02-16,3.0,4.6540003,-2.046,1.08525,0.0,0.0,0.0,0.0
1968-02-17,73.0,5.754,-1.646,1.9810834,1.1,0.49999997,0.42000002,5.0
1968-02-18,3.0,5.604,-2.9459999,1.5165001,0.0,0.0,0.0,0.0
1968-02-19,3.0,4.804,-0.946,1.7331667,0.0,0.0,0.0,0.0
1968-02-20,3.0,4.854,-3.096,0.84358335,0.0,0.0,0.0,0.0
1968-02-21,53.0,4.854,0.454,2.2373333,2.5999997,2.5999997,0.0,11.0
1968-02-22,51.0,4.354,0.704,2.1706667,0.5,0.5,0.0,5.0
1968-02-23,51.0,3.704,0.454,1.7331666,0.5,0.5,0.0,5.0
1968-02-24,71.0,3.0040002,-0.296,1.0873333,0.4,0.2,0.14,4.0
1968-02-25,3.0,2.654,-0.346,0.8748334,0.0,0.0,0.0,0.0
1968-02-26,3.0,4.254,-0.99600005,1.3852501,0.0,0.0,0.0,0.0
1968-02-27,3.0,5.454,-0.146,2.4269168,0.0,0.0,0.0,0.0
1968-02-28,3.0,5.9040003,-1.5960001,2.0789998,0.0,0.0,0.0,0.0
1968-02-29,3.0,6.4040003,-3.346,1.1144168,0.0,0.0,0.0,0.0
1968-03-01,3.0,4.454,0.354,1.9373335,0.0,0.0,0.0,0.0
1968-03-02,3.0,2.854,-0.046000004,1.4685835,0.0,0.0,0.0,0.0
1968-03-03,51.0,6.204,-0.146,2.6560833,0.2,0.2,0.0,2.0
1968-03-04,3.0,9.554,-0.946,4.3331666,0.0,0.0,0.0,0.0
1968-03-05,3.0,11.254,2.2540002,6.6894164,0.0,0.0,0.0,0.0
1968-03-06,51.0,7.954,2.704,5.3665004,1.4000002,1.4000002,0.0,10.0
1968-03-07,51.0,4.954,2.5540001,3.4998333,0.4,0.4,0.0,4.0
1968-03-08,3.0,7.104,1.504,4.0415,0.0,0.0,0.0,0.0
1968-03-09,3.0,9.204,4.004,6.131084,0.0,0.0,0.0,0.0
1968-03-10,51.0,9.304,1.804,5.8748326,1.3000001,1.3000001,0.0,10.0
1968-03-11,51.0,12.054,4.504,7.9560833,0.8,0.8,0.0,6.0
1968-03-12,51.0,8.304,3.8040001,6.329,0.3,0.3,0.0,2.0
1968-03-13,51.0,8.904,4.954,6.7706676,0.3,0.3,0.0,1.0
1968-03-14,51.0,8.054,3.404,6.029,0.70000005,0.70000005,0.0,3.0
1968-03-15,53.0,7.454,1.854,4.9706674,3.3,3.3,0.0,12.0
1968-03-16,51.0,8.954,-1.046,4.8123336,0.2,0.2,0.0,2.0
1968-03-17,51.0,9.054,4.454,6.7289996,1.1,1.1,0.0,6.0
1968-03-18,51.0,9.354,3.854,6.256083,0.3,0.3,0.0,3.0
1968-03-19,51.0,11.504,3.5540001,7.389416,0.3,0.3,0.0,3.0
1968-03-20,51.0,10.254,2.954,7.620668,1.0,1.0,0.0,6.0
1968-03-21,55.0,8.854,1.954,5.4290004,4.2,4.2,0.0,11.0
1968-03-22,61.0,9.954,2.2540002,5.870667,2.3,2.3,0.0,5.0
1968-03-23,55.0,11.804,6.1540003,10.2560835,1.6,1.6,0.0,3.0
1968-03-24,51.0,15.404,9.354,12.168584,1.2,1.2,0.0,7.0
1968-03-25,51.0,11.354,5.4040003,8.606085,1.3,1.3,0.0,5.0
1968-03-26,3.0,13.404,3.5040002,8.137334,0.0,0.0,0.0,0.0
1968-03-27,3.0,14.654,4.304,8.943585,0.0,0.0,0.0,0.0
1968-03-28,3.0,18.454,1.704,10.508166,0.0,0.0,0.0,0.0
1968-03-29,3.0,17.504,7.604,12.762332,0.0,0.0,0.0,0.0
1968-03-30,53.0,9.304,6.004,7.774835,3.1999998,3.1999998,0.0,12.0
1968-03-31,3.0,13.154,1.1539999,7.576917,0.0,0.0,0.0,0.0
1968-04-01,3.0,12.304,4.754,8.804001,0.0,0.0,0.0,0.0
1968-04-02,73.0,9.404,-0.446,4.31025,10.599999,6.6,2.8,13.0
1968-04-03,71.0,6.454,-1.646,2.3831668,0.8,0.7,0.07,4.0
1968-04-04,53.0,7.9040003,0.0040000007,3.6810834,1.6000001,1.6000001,0.0,8.0
1968-04-05,3.0,7.604,-2.9459999,2.7998335,0.0,0.0,0.0,0.0
1968-04-06,3.0,8.654,-2.6959999,3.7685833,0.0,0.0,0.0,0.0
1968-04-07,3.0,6.304,0.954,3.8935833,0.0,0.0,0.0,0.0
1968-04-08,3.0,6.804,-3.046,3.001917,0.0,0.0,0.0,0.0
1968-04-09,3.0,9.904,0.804,5.8956666,0.0,0.0,0.0,0.0
1968-04-10,3.0,8.154,0.354,4.724833,0.0,0.0,0.0,0.0
1968-04-11,3.0,8.504,1.304,4.804,0.0,0.0,0.0,0.0
1968-04-12,3.0,8.754,0.30400002,4.837333,0.0,0.0,0.0,0.0
1968-04-13,51.0,9.154,3.0040002,5.7415004,0.3,0.3,0.0,3.0
1968-04-14,3.0,12.204,4.554,8.116501,0.0,0.0,0.0,0.0
1968-04-15,3.0,16.204,2.8040001,9.870667,0.0,0.0,0.0,0.0
1968-04-16,61.0,15.154,9.454,11.626919,8.4,8.4,0.0,16.0
1968-04-17,63.0,14.504,9.454,11.676917,17.6,17.6,0.0,16.0
1968-04-18,63.0,18.504,9.704,13.628999,9.9,9.9,0.0,11.0
1968-04-19,3.0,15.454,6.554,11.679,0.0,0.0,0.0,0.0
1968-04-20,53.0,18.354,11.354,14.020668,1.9000001,1.9000001,0.0,7.0
1968-04-21,63.0,18.854,9.654,14.51025,10.0,10.0,0.0,12.0
1968-04-22,55.0,15.954,6.854,11.699834,4.7,4.7,0.0,9.0
1968-04-23,51.0,14.804,8.004,11.124833,0.3,0.3,0.0,3.0
1968-04-24,3.0,14.204,5.554,9.943585,0.0,0.0,0.0,0.0
1968-04-25,3.0,16.754,4.1540003,11.289416,0.0,0.0,0.0,0.0
1968-04-26,3.0,16.254,4.454,10.816499,0.0,0.0,0.0,0.0
1968-04-27,53.0,17.504,8.254,12.860249,2.5000002,2.5000002,0.0,7.0
1968-04-28,53.0,14.104,8.154,11.316502,1.5,1.5,0.0,9.0
1968-04-29,61.0,13.054,6.354,9.739417,6.7000003,6.7000003,0.0,16.0
1968-04-30,61.0,13.104,4.704,9.3498335,3.7999997,3.7999997,0.0,11.0
1968-05-01,55.0,14.454,5.604,10.010251,3.2,3.2,0.0,9.0
1968-05-02,51.0,15.254,4.004,10.333167,0.1,0.1,0.0,1.0
1968-05-03,51.0,14.004,5.204,9.7560835,1.5,1.5,0.0,7.0
1968-05-04,61.0,13.704,6.1540003,9.77275,7.7999997,7.7999997,0.0,8.0
1968-05-05,53.0,12.804,6.4040003,9.474834,1.1000001,1.1000001,0.0,6.0
1968-05-06,53.0,13.054,4.6540003,8.889417,1.5,1.5,0.0,8.0
1968-05-07,55.0,10.654,4.9040003,7.5727506,4.8,4.8,0.0,13.0
1968-05-08,55.0,9.804,4.104,7.487334,5.4999995,5.4999995,0.0,16.0
1968-05-09,51.0,14.104,7.554,10.370667,1.4000002,1.4000002,0.0,12.0
1968-05-10,53.0,14.054,8.104,10.753999,4.5,4.5,0.0,19.0
1968-05-11,55.0,13.654,7.004,10.0165,3.4,3.4,0.0,9.0
1968-05-12,51.0,12.804,5.754,8.981084,0.70000005,0.70000005,0.0,4.0
1968-05-13,55.0,14.904,7.054,11.278999,4.9999995,4.9999995,0.0,16.0
1968-05-14,3.0,15.704,5.6540003,11.531083,0.0,0.0,0.0,0.0
1968-05-15,51.0,16.304,10.254,13.091499,0.6,0.6,0.0,6.0
1968-05-16,51.0,13.154,7.004,10.49775,0.5,0.5,0.0,5.0
1968-05-17,53.0,12.354,4.204,8.633167,2.9,2.9,0.0,13.0
1968-05-18,61.0,9.254,4.004,7.0665,8.2,8.2,0.0,16.0
1968-05-19,3.0,12.304,3.604,8.114417,0.0,0.0,0.0,0.0
1968-05-20,51.0,11.604,3.0540001,7.9060836,0.4,0.4,0.0,4.0
1968-05-21,51.0,10.754,4.6540003,7.795667,0.9000001,0.9000001,0.0,8.0
1968-05-22,3.0,11.754,4.754,8.679,0.0,0.0,0.0,0.0
1968-05-23,3.0,15.254,3.454,10.343584,0.0,0.0,0.0,0.0
1968-05-24,51.0,17.504,7.354,12.808166,0.6,0.6,0.0,4.0
1968-05-25,61.0,14.504,10.454,12.691502,9.5,9.5,0.0,14.0
1968-05-26,51.0,14.754,6.504,11.431084,1.9,1.9,0.0,11.0
1968-05-27,61.0,18.754,8.654,13.566501,5.499999,5.499999,0.0,13.0
1968-05-28,3.0,19.304,6.704,13.6310835,0.0,0.0,0.0,0.0
1968-05-29,3.0,20.204,7.604,14.410252,0.0,0.0,0.0,0.0
1968-05-30,3.0,17.854,9.354,13.201915,0.0,0.0,0.0,0.0
1968-05-31,3.0,20.554,8.254,14.7873335,0.0,0.0,0.0,0.0
1968-06-01,3.0,21.254,8.054,15.781083,0.0,0.0,0.0,0.0
1968-06-02,3.0,20.604,12.554,16.6915,0.0,0.0,0.0,0.0
1968-06-03,63.0,19.554,10.804,15.085251,12.0,12.0,0.0,13.0
1968-06-04,61.0,19.654,12.554,15.501916,7.6999993,7.6999993,0.0,15.0
1968-06-05,51.0,17.104,11.704,14.3602495,1.1,1.1,0.0,8.0
1968-06-06,61.0,16.454,10.804,13.485249,6.4999986,6.4999986,0.0,15.0
1968-06-07,51.0,15.204,8.454,12.114417,1.3000001,1.3000001,0.0,8.0
1968-06-08,61.0,15.804,9.454,12.847751,5.8,5.8,0.0,12.0
1968-06-09,3.0,18.104,5.754,12.637333,0.0,0.0,0.0,0.0
1968-06-10,3.0,20.054,7.9040003,14.958167,0.0,0.0,0.0,0.0
1968-06-11,3.0,18.154,9.754,14.424834,0.0,0.0,0.0,0.0
1968-06-12,3.0,19.604,10.554,15.33525,0.0,0.0,0.0,0.0
1968-06-13,3.0,19.754,9.454,15.179,0.0,0.0,0.0,0.0
1968-06-14,61.0,20.404,13.004,16.329,6.0000005,6.0000005,0.0,12.0
1968-06-15,3.0,21.754,12.704,17.581083,0.0,0.0,0.0,0.0
1968-06-16,51.0,18.554,12.154,15.441499,0.70000005,0.70000005,0.0,7.0
1968-06-17,53.0,21.004,11.054,16.210249,1.1,1.1,0.0,5.0
1968-06-18,53.0,22.104,12.904,17.474833,2.9,2.9,0.0,15.0
1968-06-19,51.0,19.904,11.004,15.9915,0.6,0.6,0.0,4.0
1968-06-20,53.0,17.504,11.004,14.185249,1.1,1.1,0.0,7.0
1968-06-21,51.0,17.004,10.454,13.762333,1.0000001,1.0000001,0.0,9.0
1968-06-22,55.0,16.004,11.854,13.935252,9.0,9.0,0.0,20.0
1968-06-23,63.0,18.204,11.354,14.483166,6.4999995,6.4999995,0.0,13.0
1968-06-24,51.0,15.404,9.604,13.156082,1.4000001,1.4000001,0.0,7.0
1968-06-25,53.0,19.054,13.254,15.897752,3.2999997,3.2999997,0.0,11.0
1968-06-26,51.0,18.654,11.454,15.374832,0.70000005,0.70000005,0.0,6.0
1968-06-27,53.0,20.504,13.754,16.756083,3.3999996,3.3999996,0.0,15.0
1968-06-28,63.0,19.704,13.654,16.041502,7.6,7.6,0.0,13.0
1968-06-29,3.0,19.004,11.804,15.285252,0.0,0.0,0.0,0.0
1968-06-30,0.0,25.154,10.154,18.899832,0.0,0.0,0.0,0.0
1968-07-01,53.0,29.104,18.404,23.758165,0.5,0.5,0.0,1.0
1968-07-02,51.0,25.504,13.954,21.143583,0.1,0.1,0.0,1.0
1968-07-03,3.0,18.154,10.904,14.337333,0.0,0.0,0.0,0.0
1968-07-04,3.0,17.654,7.954,13.841499,0.0,0.0,0.0,0.0
1968-07-05,51.0,19.254,9.654,15.270665,0.1,0.1,0.0,1.0
1968-07-06,51.0,18.404,12.454,15.468583,0.2,0.2,0.0,2.0
1968-07-07,53.0,19.654,10.554,15.71025,2.6999998,2.6999998,0.0,8.0
1968-07-08,51.0,20.454,13.604,16.856081,1.2000002,1.2000002,0.0,10.0
1968-07-09,3.0,21.204,11.454,16.710249,0.0,0.0,0.0,0.0
1968-07-10,63.0,17.804,13.204,15.318582,27.1,27.1,0.0,15.0
1968-07-11,53.0,17.054,11.454,14.549832,2.2999997,2.2999997,0.0,11.0
1968-07-12,55.0,18.704,10.904,14.985249,2.1,2.1,0.0,9.0
1968-07-13,51.0,19.204,11.804,15.535249,0.5,0.5,0.0,4.0
1968-07-14,63.0,19.654,12.654,15.7664995,9.700001,9.700001,0.0,18.0
1968-07-15,51.0,17.804,11.054,14.135249,1.6000001,1.6000001,0.0,12.0
1968-07-16,61.0,17.704,10.104,13.881082,7.6000004,7.6000004,0.0,13.0
1968-07-17,53.0,17.854,11.854,14.295666,2.4,2.4,0.0,13.0
1968-07-18,3.0,17.904,10.054,14.2248335,0.0,0.0,0.0,0.0
1968-07-19,51.0,18.904,10.904,15.206082,0.1,0.1,0.0,1.0
1968-07-20,51.0,20.454,12.954,16.73525,0.1,0.1,0.0,1.0
1968-07-21,51.0,19.204,14.454,16.98525,0.3,0.3,0.0,3.0
1968-07-22,51.0,20.754,15.604,18.189415,0.6,0.6,0.0,4.0
1968-07-23,51.0,18.854,12.604,15.354,1.5000001,1.5000001,0.0,10.0
1968-07-24,51.0,18.554,11.704,15.026916,0.4,0.4,0.0,4.0
1968-07-25,3.0,19.254,11.104,15.579001,0.0,0.0,0.0,0.0
1968-07-26,51.0,17.554,10.904,14.5894165,0.2,0.2,0.0,2.0
1968-07-27,3.0,18.204,10.254,14.820667,0.0,0.0,0.0,0.0
1968-07-28,3.0,18.654,11.704,15.5373335,0.0,0.0,0.0,0.0
1968-07-29,3.0,18.254,12.254,15.039416,0.0,0.0,0.0,0.0
1968-07-30,51.0,20.654,12.454,16.283167,0.2,0.2,0.0,2.0
1968-07-31,51.0,19.204,13.054,15.831081,1.0,1.0,0.0,7.0
1968-08-01,3.0,18.654,12.254,15.693582,0.0,0.0,0.0,0.0
1968-08-02,53.0,17.304,11.454,14.356083,2.2,2.2,0.0,4.0
1968-08-03,53.0,18.554,12.454,15.38525,3.4999998,3.4999998,0.0,12.0
1968-08-04,51.0,18.754,13.204,15.839416,0.70000005,0.70000005,0.0,6.0
1968-08-05,51.0,21.004,14.004,17.174833,0.3,0.3,0.0,3.0
1968-08-06,53.0,19.254,14.504,16.749834,11.599999,11.599999,0.0,21.0
1968-08-07,61.0,17.204,14.354,15.391499,14.3,14.3,0.0,22.0
1968-08-08,55.0,19.154,13.804,15.829003,8.8,8.8,0.0,19.0
1968-08-09,61.0,18.154,14.054,15.893581,19.1,19.1,0.0,19.0
1968-08-10,3.0,21.004,12.804,16.639418,0.0,0.0,0.0,0.0
1968-08-11,51.0,20.854,12.854,16.656084,0.6,0.6,0.0,5.0
1968-08-12,53.0,20.854,11.104,16.499832,0.6,0.6,0.0,2.0
1968-08-13,55.0,20.404,13.754,16.914417,3.6,3.6,0.0,11.0
1968-08-14,51.0,16.204,12.154,14.218583,0.1,0.1,0.0,1.0
1968-08-15,51.0,18.254,8.854,14.345666,1.7000002,1.7000002,0.0,11.0
1968-08-16,61.0,18.104,11.804,14.212331,7.0999994,7.0999994,0.0,13.0
1968-08-17,55.0,18.004,10.954,13.9019165,2.8999996,2.8999996,0.0,11.0
1968-08-18,51.0,16.304,10.404,13.253999,0.2,0.2,0.0,2.0
1968-08-19,3.0,16.304,6.854,12.801917,0.0,0.0,0.0,0.0
1968-08-20,63.0,20.354,13.254,17.095667,5.4,5.4,0.0,4.0
1968-08-21,3.0,21.454,13.054,16.812332,0.0,0.0,0.0,0.0
1968-08-22,3.0,23.504,11.004,16.856085,0.0,0.0,0.0,0.0
1968-08-23,3.0,24.254,15.154,18.879,0.0,0.0,0.0,0.0
1968-08-24,3.0,22.404,12.854,17.583166,0.0,0.0,0.0,0.0
1968-08-25,3.0,20.854,13.804,16.624832,0.0,0.0,0.0,0.0
1968-08-26,3.0,21.804,12.804,17.064417,0.0,0.0,0.0,0.0
1968-08-27,55.0,21.154,14.704,17.408167,1.8000002,1.8000002,0.0,5.0
1968-08-28,55.0,19.454,14.604,16.231085,2.8,2.8,0.0,12.0
1968-08-29,51.0,16.354,14.154,15.112335,1.1,1.1,0.0,6.0
1968-08-30,3.0,17.704,11.854,14.614417,0.0,0.0,0.0,0.0
1968-08-31,53.0,18.204,11.354,15.006082,1.5000001,1.5000001,0.0,7.0
1968-09-01,51.0,17.854,10.604,14.5164995,2.0000002,2.0000002,0.0,13.0
1968-09-02,63.0,18.204,12.304,15.403998,15.800002,15.800002,0.0,15.0
1968-09-03,51.0,17.954,11.004,14.191501,1.2000002,1.2000002,0.0,8.0
1968-09-04,53.0,16.954,8.354,13.174831,1.5000001,1.5000001,0.0,6.0
1968-09-05,53.0,18.454,8.154,13.816499,1.5000001,1.5000001,0.0,6.0
1968-09-06,51.0,19.354,12.854,15.612332,1.0,1.0,0.0,6.0
1968-09-07,51.0,20.354,12.354,16.008167,0.3,0.3,0.0,3.0
1968-09-08,3.0,20.454,10.904,15.5894165,0.0,0.0,0.0,0.0
1968-09-09,3.0,21.404,11.404,16.299831,0.0,0.0,0.0,0.0
1968-09-10,55.0,22.504,14.854,18.27692,5.9,5.9,0.0,8.0
1968-09-11,55.0,18.604,12.454,15.304001,3.7999997,3.7999997,0.0,7.0
1968-09-12,51.0,18.604,9.654,14.395665,1.1,1.1,0.0,6.0
1968-09-13,51.0,18.604,9.704,14.281085,0.4,0.4,0.0,4.0
1968-09-14,61.0,16.954,11.804,14.035251,12.900001,12.900001,0.0,17.0
1968-09-15,63.0,13.504,12.704,13.062333,33.699997,33.699997,0.0,24.0
1968-09-16,51.0,17.954,11.854,14.389415,1.5000001,1.5000001,0.0,12.0
1968-09-17,51.0,16.304,10.504,13.445666,1.7000003,1.7000003,0.0,14.0
1968-09-18,3.0,16.554,9.054,12.743583,0.0,0.0,0.0,0.0
1968-09-19,53.0,17.104,10.754,14.033166,1.3,1.3,0.0,6.0
1968-09-20,61.0,17.754,13.404,15.247749,5.899999,5.899999,0.0,10.0
1968-09-21,3.0,16.604,11.304,13.781083,0.0,0.0,0.0,0.0
1968-09-22,53.0,16.454,10.304,13.149834,2.0,2.0,0.0,6.0
1968-09-23,51.0,16.354,11.554,13.562335,1.9000001,1.9000001,0.0,11.0
1968-09-24,51.0,16.904,9.804,13.335248,0.70000005,0.70000005,0.0,7.0
1968-09-25,53.0,15.854,7.704,12.158166,2.4,2.4,0.0,7.0
1968-09-26,61.0,18.004,14.004,15.879001,5.299999,5.299999,0.0,11.0
1968-09-27,53.0,17.554,11.454,14.749835,1.6000001,1.6000001,0.0,6.0
1968-09-28,55.0,15.904,11.804,13.381082,1.4000001,1.4000001,0.0,4.0
1968-09-29,63.0,15.954,10.754,13.333168,10.000001,10.000001,0.0,12.0
1968-09-30,3.0,15.504,8.754,12.512333,0.0,0.0,0.0,0.0
1968-10-01,51.0,16.004,11.004,13.801915,0.8,0.8,0.0,7.0
1968-10-02,51.0,16.104,11.154,14.0269165,1.4000001,1.4000001,0.0,6.0
1968-10-03,3.0,17.904,14.454,16.076916,0.0,0.0,0.0,0.0
1968-10-04,51.0,18.654,14.054,15.8289995,0.1,0.1,0.0,1.0
1968-10-05,51.0,19.304,14.004,16.116499,0.6,0.6,0.0,6.0
1968-10-06,3.0,16.754,10.704,14.012333,0.0,0.0,0.0,0.0
